TP2_mean,TP2_max,TP2_min,TP2_median,TP2_var,TP3_mean,TP3_max,TP3_min,TP3_median,TP3_var,H1_mean,H1_max,H1_min,H1_median,H1_var,DV_pressure_mean,DV_pressure_max,DV_pressure_min,DV_pressure_median,DV_pressure_var,Reservoirs_mean,Reservoirs_max,Reservoirs_min,Reservoirs_median,Reservoirs_var,Oil_temperature_mean,Oil_temperature_max,Oil_temperature_min,Oil_temperature_median,Oil_temperature_var,Motor_current_mean,Motor_current_max,Motor_current_min,Motor_current_median,Motor_current_var,COMP_mean,COMP_max,COMP_min,COMP_median,COMP_var,DV_eletric_mean,DV_eletric_max,DV_eletric_min,DV_eletric_median,DV_eletric_var,Towers_mean,Towers_max,Towers_min,Towers_median,Towers_var,MPG_mean,MPG_max,MPG_min,MPG_median,MPG_var,LPS_mean,LPS_max,LPS_min,LPS_median,LPS_var,Pressure_switch_mean,Pressure_switch_max,Pressure_switch_min,Pressure_switch_median,Pressure_switch_var,Oil_level_mean,Oil_level_max,Oil_level_min,Oil_level_median,Oil_level_var,Caudal_impulses_mean,Caudal_impulses_max,Caudal_impulses_min,Caudal_impulses_median,Caudal_impulses_var,is_anomaly,fold
0.5464094488188965,10.474,-0.0240000000000009,-0.0120000000000004,4.839814092558591,9.108125984251968,10.17,7.971999999999999,9.108,0.2666519682549538,8.528897637795282,10.13,-0.0259999999999998,9.033999999999999,4.951406495409414,-0.010291338582676134,2.764,-0.0240000000000009,-0.0219999999999984,0.03059069739503902,9.106992125984256,10.166,7.971999999999999,9.106,0.2654523240484277,63.32480314960634,72.675,57.67500000000001,62.27499999999999,14.982307273349736,1.3818799212598498,6.205,0.0324999999999997,0.0424999999999995,4.013823650543867,0.9409448818897638,1.0,0.0,1.0,0.05578724596184366,0.05905511811023622,1.0,0.0,0.0,0.05578724596184369,0.968503937007874,1.0,0.0,1.0,0.030624630419221317,0.9409448818897638,1.0,0.0,1.0,0.05578724596184366,0.0,0.0,0.0,0.0,0.0,0.9960629921259843,1.0,0.0,1.0,0.003937007874015748,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,1
0.44944881889763877,10.426,-0.0240000000000009,-0.0120000000000004,4.15786812187607,8.900188976377953,10.15,8.064,8.86,0.26666390090566755,8.425055118110237,10.156,-0.0259999999999998,8.794,4.101605933708877,-0.01962992125984224,0.0,-0.0219999999999984,-0.0199999999999995,2.4711960412052218e-6,8.899826771653546,10.148,8.066,8.859,0.2658942623634503,62.28996062992129,71.22500000000001,58.07500000000002,61.2125,11.677458101210616,1.0029232283464529,6.1325,0.04,0.0424999999999995,3.323030032620367,0.9488188976377953,1.0,0.0,1.0,0.04875354019482737,0.051181102362204724,1.0,0.0,0.0,0.048753540194827395,0.9763779527559056,1.0,0.0,1.0,0.023155208365752713,0.9488188976377953,1.0,0.0,1.0,0.04875354019482737,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,1
0.9643686274509812,10.544,-0.0219999999999984,-0.0079999999999991,8.16085222578354,9.067129411764704,10.198,8.114,9.062,0.3496097115331183,8.046729411764705,10.2,-0.0219999999999984,8.918,8.335516206021305,-0.011913725490196335,-0.009999999999998,-0.0139999999999993,-0.0120000000000004,3.547321290726072e-7,9.069160784313732,10.196,8.114,9.068,0.3480735449127668,68.3698039215686,74.62500000000001,64.05000000000001,67.32499999999999,10.728425158252296,1.8648333333333338,6.2125,0.0349999999999992,0.04,4.7303128412073505,0.8901960784313725,1.0,0.0,1.0,0.09813185116566309,0.10980392156862745,1.0,0.0,0.0,0.09813185116566306,0.9372549019607843,1.0,0.0,1.0,0.05903967886367141,0.8901960784313725,1.0,0.0,1.0,0.09813185116566309,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,1
0.39277952755905815,10.352,-0.0240000000000009,-0.009999999999998,3.642202725903333,8.866354330708662,10.086,8.036,8.809000000000001,0.2148377079455979,8.458086614173228,10.072,-0.0240000000000009,8.75,3.4567382217173397,-0.014850393700786297,-0.0120000000000004,-0.0180000000000006,-0.0139999999999993,1.07634371790382e-6,8.870110236220475,10.086,8.042,8.812999999999999,0.2145806044007348,59.827559055118165,65.65,57.375,59.575,2.732686113099486,1.1106692913385883,6.195,0.0324999999999997,0.0349999999999992,3.4220177815038477,0.9566929133858267,1.0,0.0,1.0,0.04159534406025335,0.04330708661417323,1.0,0.0,0.0,0.04159534406025335,0.9803149606299213,1.0,0.0,1.0,0.019373813451184205,0.9566929133858267,1.0,0.0,1.0,0.04159534406025335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,1
0.4310708661417356,10.436,-0.0279999999999986,-0.0139999999999993,4.033479702468024,8.943007874015752,10.174,8.08,8.826,0.28381798412747755,8.486779527559058,10.182,-0.0279999999999986,8.777000000000001,3.9322741251128184,-0.021755905511810544,0.2599999999999998,-0.0240000000000009,-0.0219999999999984,0.000316003423485109,8.943220472440947,10.174,8.08,8.826,0.2832075638479962,53.155708661417314,56.425,49.900000000000006,52.862500000000004,3.6767706420590747,0.9918208661417278,6.315,0.0424999999999995,0.0424999999999995,3.448917694068813,0.9488188976377953,1.0,0.0,1.0,0.04875354019482737,0.051181102362204724,1.0,0.0,0.0,0.0487535401948274,0.9763779527559056,1.0,0.0,1.0,0.023155208365752713,0.9488188976377953,1.0,0.0,1.0,0.04875354019482737,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,1
9.184677165354334,9.67,6.298,9.584,0.6036187333105097,9.435999999999993,9.49,9.378,9.436,0.0003945612648221034,-0.00678740157480288,0.0,-0.0120000000000004,-0.0060000000000002,3.203635118730143e-6,1.7142834645669283,1.846,0.9740000000000002,1.815999999999999,0.03928276518004419,9.435984251968504,9.49,9.378,9.436,0.0003898179328374548,74.64547244094484,75.725,73.825,74.6,0.12429266129283618,5.797893700787398,6.012500000000001,5.18,5.852500000000001,0.03426298667953071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.2509881422924902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921259842519685,1.0,0.0,1.0,0.007842893156142042,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,true,1
1.1735826771653546,10.488,-0.0240000000000009,-0.0120000000000004,9.611592410133518,9.083401574803151,10.16,8.088,9.085,0.30770708711213424,7.8652283464566946,10.164,-0.0279999999999986,8.923,9.567271465438358,-0.01328346456692784,1.9640000000000004,-0.0240000000000009,-0.0219999999999984,0.01570191933024181,9.084551181102361,10.158,8.09,9.088000000000001,0.3068391258286382,65.10738188976379,70.55,59.975,65.92499999999998,9.417462584809073,2.5369094488188977,6.227499999999999,0.0375000000000005,3.8375,4.885938829712736,0.8700787401574803,1.0,0.0,1.0,0.11348853132488877,0.12992125984251968,1.0,0.0,0.0,0.11348853132488873,0.9330708661417323,1.0,0.0,1.0,0.06269646136130219,0.8700787401574803,1.0,0.0,1.0,0.11348853132488877,0.0,0.0,0.0,0.0,0.0,0.9960629921259843,1.0,0.0,1.0,0.003937007874015749,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
0.6500235294117622,10.47,-0.0240000000000009,-0.0139999999999993,5.567783322278832,9.120101960784318,10.092,8.05,9.122,0.29963052499614057,8.301247058823535,10.096,-0.032,8.99,6.6949253836035245,-0.020070588235294597,0.9000000000000004,-0.0259999999999998,-0.0240000000000009,0.0033671603520148267,9.120172549019605,10.09,8.05,9.122,0.29893811184190233,63.22039215686275,71.75,56.5,62.07499999999999,20.273558900725767,1.640480392156866,6.2575,0.04,0.0424999999999995,4.434156092133701,0.9137254901960784,1.0,0.0,1.0,0.07914157789099892,0.08627450980392157,1.0,0.0,0.0,0.0791415778909989,0.9490196078431372,1.0,0.0,1.0,0.04857186969275897,0.9137254901960784,1.0,0.0,1.0,0.07914157789099892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
0.4472913385826811,10.548,-0.0300000000000011,-0.0139999999999993,4.020003827829822,8.821480314960633,10.174,8.106,8.611,0.3340955075161054,8.310606299212601,10.158,-0.0259999999999998,8.556999999999999,4.351912595375181,-0.016724409448818266,1.1900000000000013,-0.0240000000000009,-0.0219999999999984,0.006144959322772406,8.823,10.172,8.11,8.611,0.3329791541501998,55.321062992126016,62.97500000000001,51.525000000000006,54.7625,6.910167245028155,0.968041338582672,6.297499999999999,0.0324999999999997,0.0424999999999995,3.294265343146025,0.9448818897637795,1.0,0.0,1.0,0.05228595437428025,0.05511811023622047,1.0,0.0,0.0,0.05228595437428027,0.9763779527559056,1.0,0.0,1.0,0.023155208365752713,0.9448818897637795,1.0,0.0,1.0,0.05228595437428025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
1.0079370078740144,10.528,-0.0279999999999986,-0.0139999999999993,8.375773782577573,8.992393700787407,10.156,8.064,8.939,0.4082135360866482,7.888173228346455,10.124,-0.032,8.732,8.748645661572942,-0.023716535433071315,-0.0219999999999984,-0.0259999999999998,-0.0240000000000009,7.414646291756503e-7,8.991314960629923,10.152,8.062,8.937000000000001,0.40702477787806174,56.56850393700787,67.12499999999999,50.125,55.0125,23.807215539510164,1.5107185039370181,6.254999999999999,0.04,0.0449999999999999,4.807256868075224,0.8818897637795275,1.0,0.0,1.0,0.10457190874856064,0.11811023622047244,1.0,0.0,0.0,0.10457190874856064,0.9448818897637795,1.0,0.0,1.0,0.0522859543742803,0.8818897637795275,1.0,0.0,1.0,0.10457190874856064,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
0.9469291338582683,10.554,-0.0259999999999998,-0.0120000000000004,8.009678753851418,9.038952755905507,10.204,8.098,8.977,0.3613704878777505,8.05103937007874,10.162,-0.0279999999999986,8.804,8.0387093660328,-0.0038503937007860613,4.486000000000001,-0.0240000000000009,-0.0219999999999984,0.07999449136348089,9.038039370078735,10.202,8.096,8.977,0.3602225913292464,62.54074803149608,70.6,57.3,61.02499999999999,16.83753758052971,1.8874507874015718,6.272500000000001,0.0375000000000005,0.0424999999999995,4.835786682351157,0.8937007874015748,1.0,0.0,1.0,0.09537518284522732,0.1062992125984252,1.0,0.0,0.0,0.09537518284522732,0.9409448818897638,1.0,0.0,1.0,0.05578724596184371,0.8937007874015748,1.0,0.0,1.0,0.09537518284522732,0.0,0.0,0.0,0.0,0.0,0.9960629921259843,1.0,0.0,1.0,0.003937007874015748,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
0.8822047244094514,10.54,-0.0240000000000009,-0.012999999999999848,7.630325870965735,9.096196850393698,10.214,8.114,9.151,0.3493503642588153,8.160023622047238,10.228,-0.0279999999999986,8.907,7.902268726712521,-0.018535433070866063,1.7400000000000002,-0.0300000000000011,-0.0259999999999998,0.012274083719772169,9.093700787401575,10.214,8.112,9.15,0.3486080049796156,61.76889763779526,70.75,55.3,60.4375,20.347092060626807,1.8667519685039347,6.23,0.0349999999999992,0.04,4.740938568671996,0.8976377952755905,1.0,0.0,1.0,0.09224736236033736,0.10236220472440945,1.0,0.0,0.0,0.09224736236033737,0.9448818897637795,1.0,0.0,1.0,0.05228595437428029,0.8976377952755905,1.0,0.0,1.0,0.09224736236033736,0.0,0.0,0.0,0.0,0.0,0.9960629921259843,1.0,0.0,1.0,0.003937007874015747,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,2
0.8739843137254917,10.398,-0.0259999999999998,-0.0120000000000004,7.653160062745095,8.914525490196079,10.088,8.054,8.842,0.27314521883588117,8.026690196078434,10.088,-0.0259999999999998,8.756,7.031221096557049,-0.021152941176469535,-0.0180000000000006,-0.0240000000000009,-0.0219999999999984,1.1064381658164535e-6,8.916094117647054,10.088,8.056,8.844,0.2723577233904582,53.41058823529415,57.0,49.52499999999999,53.64999999999999,4.268041975451552,1.8431862745098027,6.2575,0.0349999999999992,0.04,4.842491603944726,0.9019607843137255,1.0,0.0,1.0,0.08877566774741394,0.09803921568627451,1.0,0.0,0.0,0.088775667747414,0.9529411764705882,1.0,0.0,1.0,0.045020842982862415,0.9019607843137255,1.0,0.0,1.0,0.08877566774741394,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
0.8228740157480305,10.456,-0.0259999999999998,-0.0120000000000004,7.181125762721361,8.957070866141732,10.086,8.082,8.931000000000001,0.3016935838909451,8.121771653543309,10.052,-0.0279999999999986,8.811,6.887163852790144,-0.021259842519683884,-0.0139999999999993,-0.0219999999999984,-0.0219999999999984,1.1258908841917994e-6,8.95737795275591,10.084,8.084,8.931000000000001,0.3006414613301789,63.20068897637795,70.775,58.07500000000002,62.08749999999999,16.16410278430491,1.7866240157480335,6.272500000000001,0.0424999999999995,0.0449999999999999,4.621345400567204,0.9094488188976378,1.0,0.0,1.0,0.08267716535433071,0.09055118110236221,1.0,0.0,0.0,0.08267716535433073,0.9566929133858267,1.0,0.0,1.0,0.04159534406025336,0.9094488188976378,1.0,0.0,1.0,0.08267716535433071,0.0,0.0,0.0,0.0,0.0,0.9960629921259843,1.0,0.0,1.0,0.003937007874015747,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
0.9484724409448846,10.526,-0.0259999999999998,-0.009999999999998,8.261284107933147,9.065070866141733,10.198,8.098,9.097999999999999,0.35829165503719224,8.10400787401575,10.198,-0.0259999999999998,8.908000000000001,7.896599889265813,-0.01349606299212559,-0.0079999999999991,-0.0159999999999982,-0.0139999999999993,1.0414864149876423e-6,9.068803149606298,10.196,8.106,9.1,0.35592918639320126,67.14911417322834,73.825,62.45,66.6125,12.44097006201169,1.8710334645669284,7.362500000000001,0.0349999999999992,0.04,4.836280721207711,0.8937007874015748,1.0,0.0,1.0,0.09537518284522731,0.1062992125984252,1.0,0.0,0.0,0.09537518284522731,0.9409448818897638,1.0,0.0,1.0,0.055787245961843715,0.8937007874015748,1.0,0.0,1.0,0.09537518284522731,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
0.934181102362209,10.566,-0.0240000000000009,-0.009999999999998,7.979626164700754,9.067559055118114,10.204,8.122,9.046,0.33027980479910424,8.080157480314957,10.198,-0.0259999999999998,8.9,8.103631785378614,-0.015102362204723137,-0.0139999999999993,-0.0159999999999982,-0.0159999999999982,9.93433133110232e-7,9.069125984251967,10.202,8.126,9.049,0.32880528841305984,66.78001968503935,73.025,62.27499999999999,65.9375,11.812620454156551,1.9197736220472468,6.2225,0.0375000000000005,0.04,4.965052641238217,0.8937007874015748,1.0,0.0,1.0,0.09537518284522732,0.1062992125984252,1.0,0.0,0.0,0.09537518284522722,0.9409448818897638,1.0,0.0,1.0,0.055787245961843646,0.8937007874015748,1.0,0.0,1.0,0.09537518284522732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,false,2
1.3159763779527596,10.584,-0.0240000000000009,-0.009999999999998,11.0170648057639,9.271204724409452,10.248,8.132,9.33,0.3750658472503192,7.931015748031497,10.23,-0.0279999999999986,9.109,10.764776055086985,-0.00012598425196824005,2.806000000000001,-0.0219999999999984,-0.0199999999999995,0.03502154928262436,9.26981102362205,10.244,8.13,9.328,0.3742736084155493,67.4615157480315,74.325,61.27499999999999,68.12499999999999,17.11766577643084,2.472450787401578,6.195,0.0375000000000005,3.705,4.896703826619932,0.8582677165354331,1.0,0.0,1.0,0.12212505057421176,0.14173228346456693,1.0,0.0,0.0,0.12212505057421177,0.9251968503937008,1.0,0.0,1.0,0.06948118639320282,0.8582677165354331,1.0,0.0,1.0,0.12212505057421176,0.0,0.0,0.0,0.0,0.0,0.984251968503937,1.0,0.0,1.0,0.015561295944726288,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,2
